event;start_time;completion_time;arrival<incoming>;arrival<outgoing>;q1<incoming>;q1<outgoing>;r1<incoming>;r1<outgoing>
job_arrival;7777.97;7779.12;{'job': 1313};{'job': 1314};;{'job': 1313};;
job_arrival;7779.12;7789.27;{'job': 1314};{'job': 1315};;{'job': 1314};;
transportation;7779.12;7779.12;;;{'job': 1309};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7779.12;7779.12;;;{'job': 1310};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7779.12;7779.12;;;{'job': 1311};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7779.12;7779.12;;;{'job': 1312};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7779.12;7799.12;;;{'job': 1313};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;7789.27;7789.31;{'job': 1315};{'job': 1316};;{'job': 1315};;
job_arrival;7789.31;7802.98;{'job': 1316};{'job': 1317};;{'job': 1316};;
job_arrival;7802.98;7805.02;{'job': 1317};{'job': 1318};;{'job': 1317};;
job_arrival;7805.02;7805.4;{'job': 1318};{'job': 1319};;{'job': 1318};;
job_arrival;7805.4;7807.51;{'job': 1319};{'job': 1320};;{'job': 1319};;
transportation;7805.4;7805.4;;;{'job': 1314};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7805.4;7805.4;;;{'job': 1315};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7805.4;7805.4;;;{'job': 1316};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7805.4;7805.4;;;{'job': 1317};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7805.4;7825.4;;;{'job': 1318};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;7807.51;7817.36;{'job': 1320};{'job': 1321};;{'job': 1320};;
job_arrival;7817.36;7829.57;{'job': 1321};{'job': 1322};;{'job': 1321};;
job_arrival;7829.57;7837.22;{'job': 1322};{'job': 1323};;{'job': 1322};;
job_arrival;7837.22;7841.33;{'job': 1323};{'job': 1324};;{'job': 1323};;
transportation;7837.22;7837.22;;;{'job': 1319};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7837.22;7837.22;;;{'job': 1320};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7837.22;7837.22;;;{'job': 1321};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7837.22;7857.22;;;{'job': 1322};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;7841.33;7851.53;{'job': 1324};{'job': 1325};;{'job': 1324};;
job_arrival;7851.53;7855.07;{'job': 1325};{'job': 1326};;{'job': 1325};;
job_arrival;7855.07;7875.05;{'job': 1326};{'job': 1327};;{'job': 1326};;
job_arrival;7875.05;7876.56;{'job': 1327};{'job': 1328};;{'job': 1327};;
job_arrival;7876.56;7889.11;{'job': 1328};{'job': 1329};;{'job': 1328};;
transportation;7876.56;7876.56;;;{'job': 1323};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7876.56;7876.56;;;{'job': 1324};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7876.56;7876.56;;;{'job': 1325};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7876.56;7876.56;;;{'job': 1326};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7876.56;7896.56;;;{'job': 1327};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;7889.11;7903.14;{'job': 1329};{'job': 1330};;{'job': 1329};;
job_arrival;7903.14;7905.64;{'job': 1330};{'job': 1331};;{'job': 1330};;
job_arrival;7905.64;7916.89;{'job': 1331};{'job': 1332};;{'job': 1331};;
job_arrival;7916.89;7923.97;{'job': 1332};{'job': 1333};;{'job': 1332};;
transportation;7916.89;7916.89;;;{'job': 1328};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7916.89;7916.89;;;{'job': 1329};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7916.89;7916.89;;;{'job': 1330};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7916.89;7936.89;;;{'job': 1331};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;7923.97;7929.48;{'job': 1333};{'job': 1334};;{'job': 1333};;
job_arrival;7929.48;7929.93;{'job': 1334};{'job': 1335};;{'job': 1334};;
job_arrival;7929.93;7946.33;{'job': 1335};{'job': 1336};;{'job': 1335};;
job_arrival;7946.33;7952.7;{'job': 1336};{'job': 1337};;{'job': 1336};;
transportation;7946.33;7946.33;;;{'job': 1332};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7946.33;7946.33;;;{'job': 1333};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7946.33;7946.33;;;{'job': 1334};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7946.33;7966.33;;;{'job': 1335};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;7952.7;7961.14;{'job': 1337};{'job': 1338};;{'job': 1337};;
job_arrival;7961.14;7962.67;{'job': 1338};{'job': 1339};;{'job': 1338};;
job_arrival;7962.67;7969.71;{'job': 1339};{'job': 1340};;{'job': 1339};;
job_arrival;7969.71;7984.76;{'job': 1340};{'job': 1341};;{'job': 1340};;
transportation;7969.71;7969.71;;;{'job': 1336};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7969.71;7969.71;;;{'job': 1337};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7969.71;7969.71;;;{'job': 1338};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7969.71;7989.71;;;{'job': 1339};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;7984.76;7988.81;{'job': 1341};{'job': 1342};;{'job': 1341};;
job_arrival;7988.81;7998.17;{'job': 1342};{'job': 1343};;{'job': 1342};;
job_arrival;7998.17;7998.85;{'job': 1343};{'job': 1344};;{'job': 1343};;
job_arrival;7998.85;7999.08;{'job': 1344};{'job': 1345};;{'job': 1344};;
job_arrival;7999.08;7999.61;{'job': 1345};{'job': 1346};;{'job': 1345};;
job_arrival;7999.61;8005.58;{'job': 1346};{'job': 1347};;{'job': 1346};;
transportation;7999.61;7999.61;;;{'job': 1340};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7999.61;7999.61;;;{'job': 1341};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7999.61;7999.61;;;{'job': 1342};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7999.61;7999.61;;;{'job': 1343};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7999.61;7999.61;;;{'job': 1344};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;7999.61;8019.61;;;{'job': 1345};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8005.58;8006.92;{'job': 1347};{'job': 1348};;{'job': 1347};;
job_arrival;8006.92;8016.1;{'job': 1348};{'job': 1349};;{'job': 1348};;
job_arrival;8016.1;8016.75;{'job': 1349};{'job': 1350};;{'job': 1349};;
job_arrival;8016.75;8026.53;{'job': 1350};{'job': 1351};;{'job': 1350};;
transportation;8019.61;8019.61;;;{'job': 1346};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8019.61;8019.61;;;{'job': 1347};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8019.61;8019.61;;;{'job': 1348};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8019.61;8039.61;;;{'job': 1349};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8026.53;8029.71;{'job': 1351};{'job': 1352};;{'job': 1351};;
job_arrival;8029.71;8032.47;{'job': 1352};{'job': 1353};;{'job': 1352};;
job_arrival;8032.47;8033.98;{'job': 1353};{'job': 1354};;{'job': 1353};;
job_arrival;8033.98;8036.77;{'job': 1354};{'job': 1355};;{'job': 1354};;
job_arrival;8036.77;8039.36;{'job': 1355};{'job': 1356};;{'job': 1355};;
job_arrival;8039.36;8042.79;{'job': 1356};{'job': 1357};;{'job': 1356};;
transportation;8039.61;8039.61;;;{'job': 1350};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8039.61;8039.61;;;{'job': 1351};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8039.61;8039.61;;;{'job': 1352};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8039.61;8039.61;;;{'job': 1353};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8039.61;8039.61;;;{'job': 1354};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8039.61;8059.61;;;{'job': 1355};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8042.79;8044.44;{'job': 1357};{'job': 1358};;{'job': 1357};;
job_arrival;8044.44;8051.98;{'job': 1358};{'job': 1359};;{'job': 1358};;
job_arrival;8051.98;8067.06;{'job': 1359};{'job': 1360};;{'job': 1359};;
job_arrival;8067.06;8067.5;{'job': 1360};{'job': 1361};;{'job': 1360};;
job_arrival;8067.5;8075.17;{'job': 1361};{'job': 1362};;{'job': 1361};;
transportation;8067.5;8067.5;;;{'job': 1356};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8067.5;8067.5;;;{'job': 1357};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8067.5;8067.5;;;{'job': 1358};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8067.5;8067.5;;;{'job': 1359};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8067.5;8087.5;;;{'job': 1360};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8075.17;8079.41;{'job': 1362};{'job': 1363};;{'job': 1362};;
job_arrival;8079.41;8082.79;{'job': 1363};{'job': 1364};;{'job': 1363};;
job_arrival;8082.79;8084.62;{'job': 1364};{'job': 1365};;{'job': 1364};;
job_arrival;8084.62;8093.46;{'job': 1365};{'job': 1366};;{'job': 1365};;
transportation;8087.5;8087.5;;;{'job': 1361};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8087.5;8087.5;;;{'job': 1362};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8087.5;8087.5;;;{'job': 1363};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8087.5;8107.5;;;{'job': 1364};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8093.46;8094.33;{'job': 1366};{'job': 1367};;{'job': 1366};;
job_arrival;8094.33;8098.68;{'job': 1367};{'job': 1368};;{'job': 1367};;
job_arrival;8098.68;8111.8;{'job': 1368};{'job': 1369};;{'job': 1368};;
job_arrival;8111.8;8116.32;{'job': 1369};{'job': 1370};;{'job': 1369};;
transportation;8111.8;8111.8;;;{'job': 1365};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8111.8;8111.8;;;{'job': 1366};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8111.8;8111.8;;;{'job': 1367};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8111.8;8131.8;;;{'job': 1368};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8116.32;8120.05;{'job': 1370};{'job': 1371};;{'job': 1370};;
job_arrival;8120.05;8122.04;{'job': 1371};{'job': 1372};;{'job': 1371};;
job_arrival;8122.04;8129.33;{'job': 1372};{'job': 1373};;{'job': 1372};;
job_arrival;8129.33;8129.64;{'job': 1373};{'job': 1374};;{'job': 1373};;
job_arrival;8129.64;8130.36;{'job': 1374};{'job': 1375};;{'job': 1374};;
job_arrival;8130.36;8142.78;{'job': 1375};{'job': 1376};;{'job': 1375};;
transportation;8131.8;8131.8;;;{'job': 1369};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8131.8;8131.8;;;{'job': 1370};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8131.8;8131.8;;;{'job': 1371};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8131.8;8131.8;;;{'job': 1372};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8131.8;8131.8;;;{'job': 1373};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8131.8;8151.8;;;{'job': 1374};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8142.78;8150.91;{'job': 1376};{'job': 1377};;{'job': 1376};;
job_arrival;8150.91;8152.77;{'job': 1377};{'job': 1378};;{'job': 1377};;
job_arrival;8152.77;8153.74;{'job': 1378};{'job': 1379};;{'job': 1378};;
job_arrival;8153.74;8154.18;{'job': 1379};{'job': 1380};;{'job': 1379};;
job_arrival;8154.18;8160.25;{'job': 1380};{'job': 1381};;{'job': 1380};;
transportation;8154.18;8154.18;;;{'job': 1375};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8154.18;8154.18;;;{'job': 1376};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8154.18;8154.18;;;{'job': 1377};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8154.18;8154.18;;;{'job': 1378};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8154.18;8174.18;;;{'job': 1379};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8160.25;8171.22;{'job': 1381};{'job': 1382};;{'job': 1381};;
job_arrival;8171.22;8183.11;{'job': 1382};{'job': 1383};;{'job': 1382};;
job_arrival;8183.11;8185.58;{'job': 1383};{'job': 1384};;{'job': 1383};;
job_arrival;8185.58;8191.62;{'job': 1384};{'job': 1385};;{'job': 1384};;
transportation;8185.58;8185.58;;;{'job': 1380};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8185.58;8185.58;;;{'job': 1381};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8185.58;8185.58;;;{'job': 1382};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8185.58;8205.58;;;{'job': 1383};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8191.62;8193.34;{'job': 1385};{'job': 1386};;{'job': 1385};;
job_arrival;8193.34;8199.9;{'job': 1386};{'job': 1387};;{'job': 1386};;
job_arrival;8199.9;8203.09;{'job': 1387};{'job': 1388};;{'job': 1387};;
job_arrival;8203.09;8206.96;{'job': 1388};{'job': 1389};;{'job': 1388};;
transportation;8205.58;8205.58;;;{'job': 1384};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8206.96;8217.19;{'job': 1389};{'job': 1390};;{'job': 1389};;
transportation;8206.96;8206.96;;;{'job': 1385};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8206.96;8206.96;;;{'job': 1386};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8206.96;8206.96;;;{'job': 1387};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8206.96;8226.96;;;{'job': 1388};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8217.19;8228.47;{'job': 1390};{'job': 1391};;{'job': 1390};;
job_arrival;8228.47;8230.22;{'job': 1391};{'job': 1392};;{'job': 1391};;
job_arrival;8230.22;8234.21;{'job': 1392};{'job': 1393};;{'job': 1392};;
job_arrival;8234.21;8235.1;{'job': 1393};{'job': 1394};;{'job': 1393};;
job_arrival;8235.1;8237.51;{'job': 1394};{'job': 1395};;{'job': 1394};;
transportation;8235.1;8235.1;;;{'job': 1389};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8235.1;8235.1;;;{'job': 1390};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8235.1;8235.1;;;{'job': 1391};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8235.1;8235.1;;;{'job': 1392};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8235.1;8255.1;;;{'job': 1393};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8237.51;8241.98;{'job': 1395};{'job': 1396};;{'job': 1395};;
job_arrival;8241.98;8245.8;{'job': 1396};{'job': 1397};;{'job': 1396};;
job_arrival;8245.8;8254.72;{'job': 1397};{'job': 1398};;{'job': 1397};;
job_arrival;8254.72;8255.21;{'job': 1398};{'job': 1399};;{'job': 1398};;
job_arrival;8255.21;8261.16;{'job': 1399};{'job': 1400};;{'job': 1399};;
transportation;8255.21;8255.21;;;{'job': 1394};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8255.21;8255.21;;;{'job': 1395};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8255.21;8255.21;;;{'job': 1396};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8255.21;8255.21;;;{'job': 1397};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8255.21;8275.21;;;{'job': 1398};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8261.16;8265.68;{'job': 1400};{'job': 1401};;{'job': 1400};;
job_arrival;8265.68;8268.95;{'job': 1401};{'job': 1402};;{'job': 1401};;
job_arrival;8268.95;8282.75;{'job': 1402};{'job': 1403};;{'job': 1402};;
job_arrival;8282.75;8284.29;{'job': 1403};{'job': 1404};;{'job': 1403};;
job_arrival;8284.29;8287.26;{'job': 1404};{'job': 1405};;{'job': 1404};;
transportation;8284.29;8284.29;;;{'job': 1399};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8284.29;8284.29;;;{'job': 1400};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8284.29;8284.29;;;{'job': 1401};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8284.29;8284.29;;;{'job': 1402};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8284.29;8304.29;;;{'job': 1403};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8287.26;8290.81;{'job': 1405};{'job': 1406};;{'job': 1405};;
job_arrival;8290.81;8292.61;{'job': 1406};{'job': 1407};;{'job': 1406};;
job_arrival;8292.61;8310.4;{'job': 1407};{'job': 1408};;{'job': 1407};;
job_arrival;8310.4;8313.25;{'job': 1408};{'job': 1409};;{'job': 1408};;
transportation;8310.4;8310.4;;;{'job': 1404};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8310.4;8310.4;;;{'job': 1405};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8310.4;8310.4;;;{'job': 1406};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8310.4;8330.4;;;{'job': 1407};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8313.25;8313.73;{'job': 1409};{'job': 1410};;{'job': 1409};;
job_arrival;8313.73;8321.85;{'job': 1410};{'job': 1411};;{'job': 1410};;
job_arrival;8321.85;8326.24;{'job': 1411};{'job': 1412};;{'job': 1411};;
job_arrival;8326.24;8341.23;{'job': 1412};{'job': 1413};;{'job': 1412};;
transportation;8330.4;8330.4;;;{'job': 1408};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8330.4;8330.4;;;{'job': 1409};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8330.4;8330.4;;;{'job': 1410};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8330.4;8350.4;;;{'job': 1411};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8341.23;8351.76;{'job': 1413};{'job': 1414};;{'job': 1413};;
job_arrival;8351.76;8353.83;{'job': 1414};{'job': 1415};;{'job': 1414};;
job_arrival;8353.83;8362.57;{'job': 1415};{'job': 1416};;{'job': 1415};;
job_arrival;8362.57;8367.97;{'job': 1416};{'job': 1417};;{'job': 1416};;
transportation;8362.57;8362.57;;;{'job': 1412};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8362.57;8362.57;;;{'job': 1413};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8362.57;8362.57;;;{'job': 1414};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8362.57;8382.57;;;{'job': 1415};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8367.97;8372.01;{'job': 1417};{'job': 1418};;{'job': 1417};;
job_arrival;8372.01;8390.27;{'job': 1418};{'job': 1419};;{'job': 1418};;
job_arrival;8390.27;8391.06;{'job': 1419};{'job': 1420};;{'job': 1419};;
job_arrival;8391.06;8393.38;{'job': 1420};{'job': 1421};;{'job': 1420};;
transportation;8391.06;8391.06;;;{'job': 1416};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8391.06;8391.06;;;{'job': 1417};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8391.06;8391.06;;;{'job': 1418};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8391.06;8411.06;;;{'job': 1419};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8393.38;8393.99;{'job': 1421};{'job': 1422};;{'job': 1421};;
job_arrival;8393.99;8394.37;{'job': 1422};{'job': 1423};;{'job': 1422};;
job_arrival;8394.37;8410.69;{'job': 1423};{'job': 1424};;{'job': 1423};;
job_arrival;8410.69;8413.33;{'job': 1424};{'job': 1425};;{'job': 1424};;
transportation;8411.06;8411.06;;;{'job': 1420};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8411.06;8411.06;;;{'job': 1421};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8411.06;8411.06;;;{'job': 1422};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8411.06;8431.06;;;{'job': 1423};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8413.33;8424.68;{'job': 1425};{'job': 1426};;{'job': 1425};;
job_arrival;8424.68;8426.81;{'job': 1426};{'job': 1427};;{'job': 1426};;
job_arrival;8426.81;8429.4;{'job': 1427};{'job': 1428};;{'job': 1427};;
job_arrival;8429.4;8430.26;{'job': 1428};{'job': 1429};;{'job': 1428};;
job_arrival;8430.26;8434.56;{'job': 1429};{'job': 1430};;{'job': 1429};;
transportation;8431.06;8431.06;;;{'job': 1424};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8431.06;8431.06;;;{'job': 1425};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8431.06;8431.06;;;{'job': 1426};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8431.06;8431.06;;;{'job': 1427};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8431.06;8451.06;;;{'job': 1428};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8434.56;8445.76;{'job': 1430};{'job': 1431};;{'job': 1430};;
job_arrival;8445.76;8452.12;{'job': 1431};{'job': 1432};;{'job': 1431};;
job_arrival;8452.12;8457.83;{'job': 1432};{'job': 1433};;{'job': 1432};;
job_arrival;8457.83;8459.82;{'job': 1433};{'job': 1434};;{'job': 1433};;
job_arrival;8459.82;8464.56;{'job': 1434};{'job': 1435};;{'job': 1434};;
transportation;8459.82;8459.82;;;{'job': 1429};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8459.82;8459.82;;;{'job': 1430};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8459.82;8459.82;;;{'job': 1431};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8459.82;8459.82;;;{'job': 1432};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8459.82;8479.82;;;{'job': 1433};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8464.56;8472.95;{'job': 1435};{'job': 1436};;{'job': 1435};;
job_arrival;8472.95;8479.35;{'job': 1436};{'job': 1437};;{'job': 1436};;
job_arrival;8479.35;8480.25;{'job': 1437};{'job': 1438};;{'job': 1437};;
job_arrival;8480.25;8487.98;{'job': 1438};{'job': 1439};;{'job': 1438};;
transportation;8480.25;8480.25;;;{'job': 1434};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8480.25;8480.25;;;{'job': 1435};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8480.25;8480.25;;;{'job': 1436};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8480.25;8500.25;;;{'job': 1437};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8487.98;8489.11;{'job': 1439};{'job': 1440};;{'job': 1439};;
job_arrival;8489.11;8490.62;{'job': 1440};{'job': 1441};;{'job': 1440};;
job_arrival;8490.62;8498.24;{'job': 1441};{'job': 1442};;{'job': 1441};;
job_arrival;8498.24;8500.04;{'job': 1442};{'job': 1443};;{'job': 1442};;
job_arrival;8500.04;8500.91;{'job': 1443};{'job': 1444};;{'job': 1443};;
job_arrival;8500.91;8504.08;{'job': 1444};{'job': 1445};;{'job': 1444};;
transportation;8500.91;8500.91;;;{'job': 1438};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8500.91;8500.91;;;{'job': 1439};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8500.91;8500.91;;;{'job': 1440};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8500.91;8500.91;;;{'job': 1441};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8500.91;8500.91;;;{'job': 1442};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
transportation;8500.91;8520.91;;;{'job': 1443};;{'truck_id': 1, 'loading': False};{'truck_id': 1, 'loading': False}
job_arrival;8504.08;8505.59;{'job': 1445};{'job': 1446};;{'job': 1445};;
job_arrival;8505.59;8505.89;{'job': 1446};{'job': 1447};;{'job': 1446};;
job_arrival;8505.89;8514.32;{'job': 1447};{'job': 1448};;{'job': 1447};;
