event;start_time;completion_time;arrival<incoming>;arrival<outgoing>;q1<incoming>;q1<outgoing>;r1<incoming>;r1<outgoing>;r2<incoming>;r2<outgoing>
pre_processing;6188.33;6193.33;{'job': 653};{'job': 654};;{'job': 653};{'machine_id': 1};{'machine_id': 1};;
processing;6199.1;6199.26;;;{'job': 649};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6199.1;6204.1;{'job': 654};{'job': 655};;{'job': 654};{'machine_id': 1};{'machine_id': 1};;
processing;6199.26;6201.05;;;{'job': 650};;;;{'machine_id': 2};{'machine_id': 2}
processing;6201.05;6204.82;;;{'job': 651};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6204.1;6209.1;{'job': 655};{'job': 656};;{'job': 655};{'machine_id': 1};{'machine_id': 1};;
processing;6204.82;6206.13;;;{'job': 652};;;;{'machine_id': 2};{'machine_id': 2}
processing;6206.13;6216.83;;;{'job': 653};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6209.1;6214.1;{'job': 656};{'job': 657};;{'job': 656};{'machine_id': 1};{'machine_id': 1};;
pre_processing;6214.1;6219.1;{'job': 657};{'job': 658};;{'job': 657};{'machine_id': 1};{'machine_id': 1};;
processing;6216.83;6219.04;;;{'job': 654};;;;{'machine_id': 2};{'machine_id': 2}
processing;6219.04;6222.59;;;{'job': 655};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6219.1;6224.1;{'job': 658};{'job': 659};;{'job': 658};{'machine_id': 1};{'machine_id': 1};;
processing;6222.59;6231.28;;;{'job': 656};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6224.1;6229.1;{'job': 659};{'job': 660};;{'job': 659};{'machine_id': 1};{'machine_id': 1};;
pre_processing;6229.1;6234.1;{'job': 660};{'job': 661};;{'job': 660};{'machine_id': 1};{'machine_id': 1};;
processing;6231.28;6237.9;;;{'job': 657};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6234.1;6239.1;{'job': 661};{'job': 662};;{'job': 661};{'machine_id': 1};{'machine_id': 1};;
processing;6237.9;6242.8;;;{'job': 658};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6239.1;6244.1;{'job': 662};{'job': 663};;{'job': 662};{'machine_id': 1};{'machine_id': 1};;
processing;6242.8;6252.45;;;{'job': 659};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6244.1;6249.1;{'job': 663};{'job': 664};;{'job': 663};{'machine_id': 1};{'machine_id': 1};;
pre_processing;6249.1;6254.1;{'job': 664};{'job': 665};;{'job': 664};{'machine_id': 1};{'machine_id': 1};;
processing;6252.45;6274.65;;;{'job': 660};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6254.1;6259.1;{'job': 665};{'job': 666};;{'job': 665};{'machine_id': 1};{'machine_id': 1};;
processing;6274.65;6278.33;;;{'job': 661};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6274.65;6279.65;{'job': 666};{'job': 667};;{'job': 666};{'machine_id': 1};{'machine_id': 1};;
processing;6278.33;6289.19;;;{'job': 662};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6279.65;6284.65;{'job': 667};{'job': 668};;{'job': 667};{'machine_id': 1};{'machine_id': 1};;
processing;6289.19;6289.26;;;{'job': 663};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6289.19;6294.19;{'job': 668};{'job': 669};;{'job': 668};{'machine_id': 1};{'machine_id': 1};;
processing;6289.26;6304.6;;;{'job': 664};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6294.19;6299.19;{'job': 669};{'job': 670};;{'job': 669};{'machine_id': 1};{'machine_id': 1};;
processing;6304.6;6335.85;;;{'job': 665};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6304.6;6309.6;{'job': 670};{'job': 671};;{'job': 670};{'machine_id': 1};{'machine_id': 1};;
processing;6335.85;6399.69;;;{'job': 666};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6335.85;6340.85;{'job': 671};{'job': 672};;{'job': 671};{'machine_id': 1};{'machine_id': 1};;
processing;6399.69;6408.63;;;{'job': 667};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6399.69;6404.69;{'job': 672};{'job': 673};;{'job': 672};{'machine_id': 1};{'machine_id': 1};;
processing;6408.63;6433.75;;;{'job': 668};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6408.63;6413.63;{'job': 673};{'job': 674};;{'job': 673};{'machine_id': 1};{'machine_id': 1};;
processing;6433.75;6434.79;;;{'job': 669};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6433.75;6438.75;{'job': 674};{'job': 675};;{'job': 674};{'machine_id': 1};{'machine_id': 1};;
processing;6434.79;6446.21;;;{'job': 670};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6438.75;6443.75;{'job': 675};{'job': 676};;{'job': 675};{'machine_id': 1};{'machine_id': 1};;
processing;6446.21;6468.7;;;{'job': 671};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6446.21;6451.21;{'job': 676};{'job': 677};;{'job': 676};{'machine_id': 1};{'machine_id': 1};;
processing;6468.7;6473.62;;;{'job': 672};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6468.7;6473.7;{'job': 677};{'job': 678};;{'job': 677};{'machine_id': 1};{'machine_id': 1};;
processing;6473.62;6475.16;;;{'job': 673};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6473.7;6478.7;{'job': 678};{'job': 679};;{'job': 678};{'machine_id': 1};{'machine_id': 1};;
processing;6475.16;6497.67;;;{'job': 674};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6478.7;6483.7;{'job': 679};{'job': 680};;{'job': 679};{'machine_id': 1};{'machine_id': 1};;
processing;6497.67;6498.14;;;{'job': 675};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6497.67;6502.67;{'job': 680};{'job': 681};;{'job': 680};{'machine_id': 1};{'machine_id': 1};;
processing;6498.14;6521.6;;;{'job': 676};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6502.67;6507.67;{'job': 681};{'job': 682};;{'job': 681};{'machine_id': 1};{'machine_id': 1};;
processing;6521.6;6524.17;;;{'job': 677};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6521.6;6526.6;{'job': 682};{'job': 683};;{'job': 682};{'machine_id': 1};{'machine_id': 1};;
processing;6524.17;6563.5;;;{'job': 678};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6526.6;6531.6;{'job': 683};{'job': 684};;{'job': 683};{'machine_id': 1};{'machine_id': 1};;
processing;6563.5;6564.81;;;{'job': 679};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6563.5;6568.5;{'job': 684};{'job': 685};;{'job': 684};{'machine_id': 1};{'machine_id': 1};;
processing;6564.81;6574.22;;;{'job': 680};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6568.5;6573.5;{'job': 685};{'job': 686};;{'job': 685};{'machine_id': 1};{'machine_id': 1};;
processing;6574.22;6576.48;;;{'job': 681};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6574.22;6579.22;{'job': 686};{'job': 687};;{'job': 686};{'machine_id': 1};{'machine_id': 1};;
processing;6576.48;6579.94;;;{'job': 682};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6579.22;6584.22;{'job': 687};{'job': 688};;{'job': 687};{'machine_id': 1};{'machine_id': 1};;
processing;6579.94;6581.98;;;{'job': 683};;;;{'machine_id': 2};{'machine_id': 2}
processing;6581.98;6593.09;;;{'job': 684};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6584.22;6589.22;{'job': 688};{'job': 689};;{'job': 688};{'machine_id': 1};{'machine_id': 1};;
pre_processing;6589.22;6594.22;{'job': 689};{'job': 690};;{'job': 689};{'machine_id': 1};{'machine_id': 1};;
processing;6593.09;6597.05;;;{'job': 685};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6594.22;6599.22;{'job': 690};{'job': 691};;{'job': 690};{'machine_id': 1};{'machine_id': 1};;
processing;6597.05;6600.06;;;{'job': 686};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6599.22;6604.22;{'job': 691};{'job': 692};;{'job': 691};{'machine_id': 1};{'machine_id': 1};;
processing;6600.06;6612.82;;;{'job': 687};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6604.22;6609.22;{'job': 692};{'job': 693};;{'job': 692};{'machine_id': 1};{'machine_id': 1};;
processing;6612.82;6624.97;;;{'job': 688};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6612.82;6617.82;{'job': 693};{'job': 694};;{'job': 693};{'machine_id': 1};{'machine_id': 1};;
processing;6624.97;6651.05;;;{'job': 689};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6624.97;6629.97;{'job': 694};{'job': 695};;{'job': 694};{'machine_id': 1};{'machine_id': 1};;
processing;6651.05;6656.55;;;{'job': 690};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6651.05;6656.05;{'job': 695};{'job': 696};;{'job': 695};{'machine_id': 1};{'machine_id': 1};;
processing;6656.55;6659.99;;;{'job': 691};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6656.55;6661.55;{'job': 696};{'job': 697};;{'job': 696};{'machine_id': 1};{'machine_id': 1};;
processing;6659.99;6668.31;;;{'job': 692};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6661.55;6666.55;{'job': 697};{'job': 698};;{'job': 697};{'machine_id': 1};{'machine_id': 1};;
processing;6668.31;6708.42;;;{'job': 693};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6668.31;6673.31;{'job': 698};{'job': 699};;{'job': 698};{'machine_id': 1};{'machine_id': 1};;
processing;6708.42;6731.58;;;{'job': 694};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6708.42;6713.42;{'job': 699};{'job': 700};;{'job': 699};{'machine_id': 1};{'machine_id': 1};;
processing;6731.58;6732.13;;;{'job': 695};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6731.58;6736.58;{'job': 700};{'job': 701};;{'job': 700};{'machine_id': 1};{'machine_id': 1};;
processing;6732.13;6738.3;;;{'job': 696};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6736.58;6741.58;{'job': 701};{'job': 702};;{'job': 701};{'machine_id': 1};{'machine_id': 1};;
processing;6738.3;6754.02;;;{'job': 697};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6741.58;6746.58;{'job': 702};{'job': 703};;{'job': 702};{'machine_id': 1};{'machine_id': 1};;
processing;6754.02;6757.41;;;{'job': 698};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6754.02;6759.02;{'job': 703};{'job': 704};;{'job': 703};{'machine_id': 1};{'machine_id': 1};;
processing;6757.41;6765.21;;;{'job': 699};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6759.02;6764.02;{'job': 704};{'job': 705};;{'job': 704};{'machine_id': 1};{'machine_id': 1};;
processing;6765.21;6771.05;;;{'job': 700};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6765.21;6770.21;{'job': 705};{'job': 706};;{'job': 705};{'machine_id': 1};{'machine_id': 1};;
processing;6771.05;6771.59;;;{'job': 701};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6771.05;6776.05;{'job': 706};{'job': 707};;{'job': 706};{'machine_id': 1};{'machine_id': 1};;
processing;6771.59;6774.1;;;{'job': 702};;;;{'machine_id': 2};{'machine_id': 2}
processing;6774.1;6792.55;;;{'job': 703};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6776.05;6781.05;{'job': 707};{'job': 708};;{'job': 707};{'machine_id': 1};{'machine_id': 1};;
pre_processing;6781.05;6786.05;{'job': 708};{'job': 709};;{'job': 708};{'machine_id': 1};{'machine_id': 1};;
processing;6792.55;6798.29;;;{'job': 704};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6792.55;6797.55;{'job': 709};{'job': 710};;{'job': 709};{'machine_id': 1};{'machine_id': 1};;
processing;6798.29;6802.96;;;{'job': 705};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6798.29;6803.29;{'job': 710};{'job': 711};;{'job': 710};{'machine_id': 1};{'machine_id': 1};;
processing;6802.96;6807.74;;;{'job': 706};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6803.29;6808.29;{'job': 711};{'job': 712};;{'job': 711};{'machine_id': 1};{'machine_id': 1};;
processing;6807.74;6817.34;;;{'job': 707};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6808.29;6813.29;{'job': 712};{'job': 713};;{'job': 712};{'machine_id': 1};{'machine_id': 1};;
processing;6817.34;6824.91;;;{'job': 708};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6817.34;6822.34;{'job': 713};{'job': 714};;{'job': 713};{'machine_id': 1};{'machine_id': 1};;
processing;6824.91;6828.73;;;{'job': 709};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6824.91;6829.91;{'job': 714};{'job': 715};;{'job': 714};{'machine_id': 1};{'machine_id': 1};;
processing;6828.73;6841.83;;;{'job': 710};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6829.91;6834.91;{'job': 715};{'job': 716};;{'job': 715};{'machine_id': 1};{'machine_id': 1};;
processing;6841.83;6849.67;;;{'job': 711};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6841.83;6846.83;{'job': 716};{'job': 717};;{'job': 716};{'machine_id': 1};{'machine_id': 1};;
processing;6849.67;6851.17;;;{'job': 712};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6849.67;6854.67;{'job': 717};{'job': 718};;{'job': 717};{'machine_id': 1};{'machine_id': 1};;
processing;6851.17;6852.59;;;{'job': 713};;;;{'machine_id': 2};{'machine_id': 2}
processing;6852.59;6864.79;;;{'job': 714};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6854.67;6859.67;{'job': 718};{'job': 719};;{'job': 718};{'machine_id': 1};{'machine_id': 1};;
pre_processing;6859.67;6864.67;{'job': 719};{'job': 720};;{'job': 719};{'machine_id': 1};{'machine_id': 1};;
processing;6864.79;6876.79;;;{'job': 715};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6864.79;6869.79;{'job': 720};{'job': 721};;{'job': 720};{'machine_id': 1};{'machine_id': 1};;
processing;6876.79;6888.14;;;{'job': 716};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6876.79;6881.79;{'job': 721};{'job': 722};;{'job': 721};{'machine_id': 1};{'machine_id': 1};;
processing;6888.14;6892.79;;;{'job': 717};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6888.14;6893.14;{'job': 722};{'job': 723};;{'job': 722};{'machine_id': 1};{'machine_id': 1};;
processing;6892.79;6895.67;;;{'job': 718};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6893.14;6898.14;{'job': 723};{'job': 724};;{'job': 723};{'machine_id': 1};{'machine_id': 1};;
processing;6895.67;6899.07;;;{'job': 719};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6898.14;6903.14;{'job': 724};{'job': 725};;{'job': 724};{'machine_id': 1};{'machine_id': 1};;
processing;6899.07;6919.58;;;{'job': 720};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6903.14;6908.14;{'job': 725};{'job': 726};;{'job': 725};{'machine_id': 1};{'machine_id': 1};;
processing;6919.58;6941.56;;;{'job': 721};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6919.58;6924.58;{'job': 726};{'job': 727};;{'job': 726};{'machine_id': 1};{'machine_id': 1};;
processing;6941.56;6966.86;;;{'job': 722};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6941.56;6946.56;{'job': 727};{'job': 728};;{'job': 727};{'machine_id': 1};{'machine_id': 1};;
processing;6966.86;6976.48;;;{'job': 723};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6966.86;6971.86;{'job': 728};{'job': 729};;{'job': 728};{'machine_id': 1};{'machine_id': 1};;
processing;6976.48;6981.23;;;{'job': 724};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6976.48;6981.48;{'job': 729};{'job': 730};;{'job': 729};{'machine_id': 1};{'machine_id': 1};;
processing;6981.23;6991.83;;;{'job': 725};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6981.48;6986.48;{'job': 730};{'job': 731};;{'job': 730};{'machine_id': 1};{'machine_id': 1};;
processing;6991.83;7000.53;;;{'job': 726};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;6991.83;6996.83;{'job': 731};{'job': 732};;{'job': 731};{'machine_id': 1};{'machine_id': 1};;
processing;7000.53;7001.71;;;{'job': 727};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7000.53;7005.53;{'job': 732};{'job': 733};;{'job': 732};{'machine_id': 1};{'machine_id': 1};;
processing;7001.71;7016.09;;;{'job': 728};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7005.53;7010.53;{'job': 733};{'job': 734};;{'job': 733};{'machine_id': 1};{'machine_id': 1};;
processing;7016.09;7016.21;;;{'job': 729};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7016.09;7021.09;{'job': 734};{'job': 735};;{'job': 734};{'machine_id': 1};{'machine_id': 1};;
processing;7016.21;7026.2;;;{'job': 730};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7021.09;7026.09;{'job': 735};{'job': 736};;{'job': 735};{'machine_id': 1};{'machine_id': 1};;
processing;7026.2;7036.45;;;{'job': 731};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7026.2;7031.2;{'job': 736};{'job': 737};;{'job': 736};{'machine_id': 1};{'machine_id': 1};;
processing;7036.45;7042.33;;;{'job': 732};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7036.45;7041.45;{'job': 737};{'job': 738};;{'job': 737};{'machine_id': 1};{'machine_id': 1};;
processing;7042.33;7044.58;;;{'job': 733};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7042.33;7047.33;{'job': 738};{'job': 739};;{'job': 738};{'machine_id': 1};{'machine_id': 1};;
processing;7044.58;7049.56;;;{'job': 734};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7047.33;7052.33;{'job': 739};{'job': 740};;{'job': 739};{'machine_id': 1};{'machine_id': 1};;
processing;7049.56;7059.43;;;{'job': 735};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7052.33;7057.33;{'job': 740};{'job': 741};;{'job': 740};{'machine_id': 1};{'machine_id': 1};;
processing;7059.43;7069.44;;;{'job': 736};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7059.43;7064.43;{'job': 741};{'job': 742};;{'job': 741};{'machine_id': 1};{'machine_id': 1};;
processing;7069.44;7073.75;;;{'job': 737};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7069.44;7074.44;{'job': 742};{'job': 743};;{'job': 742};{'machine_id': 1};{'machine_id': 1};;
processing;7073.75;7115.21;;;{'job': 738};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7074.44;7079.44;{'job': 743};{'job': 744};;{'job': 743};{'machine_id': 1};{'machine_id': 1};;
processing;7115.21;7121.38;;;{'job': 739};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7115.21;7120.21;{'job': 744};{'job': 745};;{'job': 744};{'machine_id': 1};{'machine_id': 1};;
processing;7121.38;7143.31;;;{'job': 740};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7121.38;7126.38;{'job': 745};{'job': 746};;{'job': 745};{'machine_id': 1};{'machine_id': 1};;
processing;7143.31;7169.12;;;{'job': 741};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7143.31;7148.31;{'job': 746};{'job': 747};;{'job': 746};{'machine_id': 1};{'machine_id': 1};;
processing;7169.12;7177.22;;;{'job': 742};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7169.12;7174.12;{'job': 747};{'job': 748};;{'job': 747};{'machine_id': 1};{'machine_id': 1};;
processing;7177.22;7183.25;;;{'job': 743};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7177.22;7182.22;{'job': 748};{'job': 749};;{'job': 748};{'machine_id': 1};{'machine_id': 1};;
processing;7183.25;7195.33;;;{'job': 744};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7183.25;7188.25;{'job': 749};{'job': 750};;{'job': 749};{'machine_id': 1};{'machine_id': 1};;
processing;7195.33;7207.13;;;{'job': 745};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7195.33;7200.33;{'job': 750};{'job': 751};;{'job': 750};{'machine_id': 1};{'machine_id': 1};;
processing;7207.13;7215.64;;;{'job': 746};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7207.13;7212.13;{'job': 751};{'job': 752};;{'job': 751};{'machine_id': 1};{'machine_id': 1};;
processing;7215.64;7218.03;;;{'job': 747};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7215.64;7220.64;{'job': 752};{'job': 753};;{'job': 752};{'machine_id': 1};{'machine_id': 1};;
processing;7218.03;7250.29;;;{'job': 748};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7220.64;7225.64;{'job': 753};{'job': 754};;{'job': 753};{'machine_id': 1};{'machine_id': 1};;
processing;7250.29;7260.74;;;{'job': 749};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7250.29;7255.29;{'job': 754};{'job': 755};;{'job': 754};{'machine_id': 1};{'machine_id': 1};;
processing;7260.74;7277.65;;;{'job': 750};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7260.74;7265.74;{'job': 755};{'job': 756};;{'job': 755};{'machine_id': 1};{'machine_id': 1};;
processing;7277.65;7282.35;;;{'job': 751};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7277.65;7282.65;{'job': 756};{'job': 757};;{'job': 756};{'machine_id': 1};{'machine_id': 1};;
processing;7282.35;7290.21;;;{'job': 752};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7282.65;7287.65;{'job': 757};{'job': 758};;{'job': 757};{'machine_id': 1};{'machine_id': 1};;
processing;7290.21;7293.41;;;{'job': 753};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7290.21;7295.21;{'job': 758};{'job': 759};;{'job': 758};{'machine_id': 1};{'machine_id': 1};;
processing;7293.41;7297.85;;;{'job': 754};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;7295.21;7300.21;{'job': 759};{'job': 760};;{'job': 759};{'machine_id': 1};{'machine_id': 1};;
